%f %f
51800.0	3431.7
52000.0	3414.9
52200.0	3397.6
52400.0	3379.7
52600.0	3361.2
52800.0	3342.3
53000.0	3322.8
53200.0	3302.7
53400.0	3282.2
53600.0	3261.1
53800.0	3239.5
54000.0	3217.4
54200.0	3194.8
54400.0	3171.7
54600.0	3148.0
54800.0	3123.9
55000.0	3099.3
55200.0	3074.2
55400.0	3048.6
55600.0	3022.5
55800.0	2996.0
56000.0	2969.0
56200.0	2941.5
56400.0	2913.5
56600.0	2885.1
56800.0	2856.2
57000.0	2826.9
57200.0	2797.1
57400.0	2766.9
57600.0	2736.3
57800.0	2705.2
58000.0	2673.7
58200.0	2641.8
58400.0	2609.4
58600.0	2576.7
58800.0	2543.5
59000.0	2510.0
59200.0	2476.0
59400.0	2441.7
59600.0	2406.9
59800.0	2371.8
60000.0	2336.3
60200.0	2300.5
60400.0	2264.3
60600.0	2227.7
60800.0	2190.7
61000.0	2153.5
61200.0	2115.8
61400.0	2077.9
61600.0	2039.6
61800.0	2001.0
62000.0	1962.0
62200.0	1922.8
62400.0	1883.2
62600.0	1843.3
62800.0	1803.2
63000.0	1762.7
63200.0	1722.0
63400.0	1681.0
63600.0	1639.7
63800.0	1598.2
64000.0	1556.4
64200.0	1514.3
64400.0	1472.0
64600.0	1429.4
64800.0	1386.6
65000.0	1343.6
65200.0	1300.4
65400.0	1257.0
65600.0	1213.3
65800.0	1169.4
66000.0	1125.4
66200.0	1081.1
66400.0	1036.7
66600.0	992.1
66800.0	947.3
67000.0	902.4
67200.0	857.2
67400.0	812.0
67600.0	766.6
67800.0	721.1
68000.0	675.4
68200.0	629.6
68400.0	583.7
68600.0	537.7
68800.0	491.6
69000.0	445.4
69200.0	399.0
69400.0	352.7
69600.0	306.2
69800.0	259.7
70000.0	213.1
70200.0	166.4
70400.0	119.7
70600.0	73.0
70800.0	26.2
71000.0	-20.6
71200.0	-67.4
71400.0	-114.3
71600.0	-161.1
71800.0	-208.0
72000.0	-254.8
72200.0	-301.6
72400.0	-348.4
72600.0	-395.2
72800.0	-442.0
73000.0	-488.7
73200.0	-535.3
73400.0	-581.9
73600.0	-628.4
73800.0	-674.9
74000.0	-721.2
74200.0	-767.5
74400.0	-813.7
74600.0	-859.8
74800.0	-905.8
75000.0	-951.7
75200.0	-997.4
75400.0	-1043.0
75600.0	-1088.5
75800.0	-1133.9
76000.0	-1179.1
76200.0	-1224.1
76400.0	-1269.0
76600.0	-1313.7
76800.0	-1358.2
77000.0	-1402.5
77200.0	-1446.6
77400.0	-1490.6
77600.0	-1534.3
77800.0	-1577.8
78000.0	-1621.1
78200.0	-1664.2
78400.0	-1707.0
78600.0	-1749.6
78800.0	-1791.9
79000.0	-1833.9
79200.0	-1875.7
79400.0	-1917.3
79600.0	-1958.5
79800.0	-1999.5
80000.0	-2040.1
80200.0	-2080.5
80400.0	-2120.6
80600.0	-2160.3
80800.0	-2199.7
81000.0	-2238.8
81200.0	-2277.5
81400.0	-2315.9
81600.0	-2354.0
81800.0	-2391.7
82000.0	-2429.0
82200.0	-2465.9
82400.0	-2502.5
82600.0	-2538.7
82800.0	-2574.5
83000.0	-2609.8
83200.0	-2644.8
83400.0	-2679.4
83600.0	-2713.5
83800.0	-2747.2
84000.0	-2780.5
84200.0	-2813.3
84400.0	-2845.7
84600.0	-2877.6
84800.0	-2909.0
85000.0	-2940.0
85200.0	-2970.5
85400.0	-3000.5
85600.0	-3030.0
85800.0	-3059.1
86000.0	-3087.6
86200.0	-3115.6
86400.0	-3143.1
86600.0	-3170.0
86800.0	-3196.5
87000.0	-3222.3
87200.0	-3247.7
87400.0	-3272.5
87600.0	-3296.7
87800.0	-3320.3
88000.0	-3343.4
88200.0	-3365.9
88400.0	-3387.8
88600.0	-3409.2
88800.0	-3429.9
89000.0	-3450.0
89200.0	-3469.5
89400.0	-3488.4
89600.0	-3506.6
89800.0	-3524.3
90000.0	-3541.3
90200.0	-3557.6
90400.0	-3573.3
90600.0	-3588.3
90800.0	-3602.7
91000.0	-3616.4
91200.0	-3629.4
91400.0	-3641.7
91600.0	-3653.4
91800.0	-3664.3
92000.0	-3674.6
92200.0	-3684.1
92400.0	-3693.0
92600.0	-3701.1
92800.0	-3708.4
93000.0	-3715.1
93200.0	-3721.0
93400.0	-3726.2
93600.0	-3730.6
93800.0	-3734.2
94000.0	-3737.1
94200.0	-3739.3
94400.0	-3740.6
94600.0	-3741.2
94800.0	-3741.0
95000.0	-3740.0
95200.0	-3738.2
95400.0	-3735.6
95600.0	-3732.2
95800.0	-3728.0
96000.0	-3722.9
96200.0	-3717.1
96400.0	-3710.4
96600.0	-3702.9
96800.0	-3694.5
97000.0	-3685.3
97200.0	-3675.2
97400.0	-3664.3
97600.0	-3652.5
97800.0	-3639.8
98000.0	-3626.3
98200.0	-3611.9
98400.0	-3596.6
98600.0	-3580.4
98800.0	-3563.4
99000.0	-3545.4
99200.0	-3526.5
99400.0	-3506.7
99600.0	-3486.1
99800.0	-3464.4
100000.0	-3441.9
100200.0	-3418.4
100400.0	-3394.0
100600.0	-3368.7
100800.0	-3342.4
101000.0	-3315.2
101200.0	-3287.0
101400.0	-3257.9
101600.0	-3227.8
101800.0	-3196.7
102000.0	-3164.7
102200.0	-3131.7
102400.0	-3097.7
102600.0	-3062.8
102800.0	-3026.8
103000.0	-2989.9
103200.0	-2951.9
103400.0	-2913.0
103600.0	-2873.1
103800.0	-2832.1
104000.0	-2790.2
104200.0	-2747.2
104400.0	-2703.2
104600.0	-2658.2
104800.0	-2612.1
105000.0	-2565.0
105200.0	-2516.9
105400.0	-2467.8
105600.0	-2417.6
105800.0	-2366.3
106000.0	-2314.0
106200.0	-2260.7
106400.0	-2206.3
106600.0	-2150.8
106800.0	-2094.3
107000.0	-2036.7
107200.0	-1978.0
107400.0	-1918.3
107600.0	-1857.5
107800.0	-1795.6
108000.0	-1732.6
108200.0	-1668.5
108400.0	-1603.3
108600.0	-1537.1
108800.0	-1469.7
109000.0	-1401.3
109200.0	-1331.7
109400.0	-1261.1
109600.0	-1189.3
109800.0	-1116.4
110000.0	-1042.5
110200.0	-967.4
110400.0	-891.1
110600.0	-813.8
110800.0	-735.3
111000.0	-655.7
111200.0	-575.0
111400.0	-493.2
111600.0	-410.2
111800.0	-326.1
112000.0	-240.8
112200.0	0.0
112400.0	0.0
112600.0	0.0
112800.0	0.0
113000.0	0.0
113200.0	0.0
113400.0	0.0
113600.0	0.0
113800.0	0.0
114000.0	0.0
114200.0	0.0
114400.0	0.0
114600.0	0.0
114800.0	0.0
115000.0	0.0
115200.0	0.0
115400.0	0.0
115600.0	0.0
115800.0	0.0
116000.0	0.0
116200.0	0.0
116400.0	0.0
116600.0	0.0
116800.0	0.0
117000.0	0.0
117200.0	0.0
117400.0	0.0
117600.0	0.0
117800.0	0.0
118000.0	0.0
118200.0	0.0
118400.0	0.0
118600.0	0.0
118800.0	0.0
119000.0	0.0
119200.0	0.0
119400.0	0.0
119600.0	0.0
119800.0	0.0
120000.0	0.0
120200.0	0.0
120400.0	0.0
120600.0	0.0
120800.0	0.0
121000.0	0.0
121200.0	0.0
121400.0	0.0
121600.0	0.0
121800.0	0.0
122000.0	0.0
122200.0	0.0
122400.0	0.0
122600.0	0.0
122800.0	0.0
123000.0	0.0
123200.0	0.0
123400.0	0.0
123600.0	0.0
123800.0	0.0
124000.0	0.0
124200.0	0.0
124400.0	0.0
124600.0	0.0
124800.0	0.0
125000.0	0.0
125200.0	0.0
125400.0	0.0
125600.0	0.0
125800.0	0.0
126000.0	0.0
126200.0	0.0
126400.0	0.0
126600.0	0.0
126800.0	0.0
127000.0	0.0
127200.0	0.0
127400.0	0.0
127600.0	0.0
127800.0	0.0
128000.0	0.0
128200.0	0.0
128400.0	0.0
128600.0	0.0
128800.0	0.0
129000.0	0.0
129200.0	0.0
129400.0	0.0
129600.0	0.0
129800.0	0.0
130000.0	0.0
130200.0	0.0
130400.0	0.0
130600.0	0.0
130800.0	0.0
131000.0	0.0
131200.0	0.0
131400.0	0.0
131600.0	0.0
131800.0	0.0
132000.0	0.0
132200.0	0.0
132400.0	0.0
132600.0	0.0
132800.0	0.0
133000.0	0.0
133200.0	0.0
133400.0	0.0
133600.0	0.0
133800.0	0.0
134000.0	0.0
134200.0	0.0
134400.0	0.0
134600.0	0.0
134800.0	0.0
135000.0	0.0
135200.0	0.0
135400.0	0.0
135600.0	0.0
135800.0	0.0
136000.0	0.0
136200.0	0.0
136400.0	0.0
136600.0	0.0
136800.0	0.0
137000.0	0.0
137200.0	0.0
137400.0	0.0
137600.0	0.0
137800.0	0.0
138000.0	0.0
138200.0	0.0
138400.0	0.0
138600.0	0.0
138800.0	0.0
139000.0	0.0
139200.0	0.0
139400.0	0.0
139600.0	0.0
139800.0	0.0
140000.0	0.0
140200.0	0.0
140400.0	0.0
140600.0	0.0
140800.0	0.0
141000.0	0.0
141200.0	0.0
141400.0	0.0
141600.0	0.0
141800.0	0.0
142000.0	0.0
142200.0	0.0
142400.0	0.0
142600.0	0.0
142800.0	0.0
143000.0	0.0
143200.0	0.0
143400.0	0.0
143600.0	0.0
143800.0	0.0
144000.0	0.0
144200.0	0.0
144400.0	0.0
144600.0	0.0
144800.0	0.0
145000.0	0.0
145200.0	0.0
145400.0	0.0
145600.0	0.0
145800.0	0.0
146000.0	0.0
146200.0	0.0
146400.0	0.0
146600.0	0.0
146800.0	0.0
147000.0	0.0
147200.0	0.0
147400.0	0.0
147600.0	0.0
147800.0	0.0
148000.0	0.0
148200.0	0.0
148400.0	0.0
148600.0	0.0
148800.0	0.0
149000.0	0.0
149200.0	0.0
149400.0	0.0
149600.0	0.0
149800.0	0.0
150000.0	0.0
150200.0	0.0
150400.0	0.0
150600.0	0.0
150800.0	0.0
151000.0	0.0
151200.0	0.0
151400.0	0.0
151600.0	0.0
151800.0	0.0
152000.0	0.0
152200.0	0.0
152400.0	0.0
152600.0	0.0
152800.0	0.0
153000.0	0.0
153200.0	0.0
153400.0	0.0
153600.0	0.0
153800.0	0.0
154000.0	0.0
154200.0	0.0
154400.0	0.0
154600.0	0.0
154800.0	0.0
155000.0	0.0
155200.0	0.0
155400.0	0.0
155600.0	0.0
155800.0	0.0
156000.0	0.0
156200.0	0.0
156400.0	0.0
156600.0	0.0
156800.0	0.0
157000.0	0.0
157200.0	0.0
157400.0	0.0
157600.0	0.0
157800.0	0.0
158000.0	0.0
158200.0	0.0
158400.0	0.0
158600.0	0.0
158800.0	0.0
159000.0	0.0
159200.0	0.0
159400.0	0.0
159600.0	0.0
159800.0	0.0
160000.0	0.0

